ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5010668,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,1,0,0,0,Sales staff,2.0
5010669,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,1,0,0,0,Sales staff,2.0
5010670,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,1,0,0,0,Sales staff,2.0
5010671,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17158,-2990,1,0,0,0,Sales staff,2.0
5010672,F,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15514,-8714,1,0,0,0,,3.0
5010673,F,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15514,-8714,1,0,0,0,,3.0
5010674,F,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15514,-8714,1,0,0,0,,3.0
6153569,F,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15514,-8714,1,0,0,0,,3.0
5010675,F,N,Y,2,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12798,-648,1,0,0,0,Sales staff,4.0
5010676,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-20815,-829,1,0,0,1,Security staff,2.0
5010677,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-20815,-829,1,0,0,1,Security staff,2.0
5010678,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2.0
5010679,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2.0
5010680,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2.0
5010681,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2.0
5010682,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2.0
5010683,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2.0
5010684,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2.0
5010685,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2.0
5010686,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,-10297,-2231,1,0,0,0,Managers,2.0
5010689,M,Y,Y,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20659,-313,1,1,1,1,Laborers,1.0
5010690,M,Y,Y,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20659,-313,1,1,1,1,Laborers,1.0
6153623,M,Y,Y,0,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20659,-313,1,1,1,1,Laborers,1.0
5010691,M,N,N,0,202500.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,1,0,0,0,,2.0
5010692,M,N,N,0,202500.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,1,0,0,0,,2.0
5010693,M,N,N,0,202500.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,1,0,0,0,,2.0
5010694,M,N,N,0,202500.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-12180,-405,1,0,0,0,,2.0
5010696,F,Y,Y,2,292500.0,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4.0
5010697,F,Y,Y,2,292500.0,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4.0
5010699,F,Y,Y,2,292500.0,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4.0
5010700,F,Y,Y,2,292500.0,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4.0
5010701,F,Y,Y,2,292500.0,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4.0
5010702,F,Y,Y,2,292500.0,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4.0
5010703,F,Y,Y,2,292500.0,Commercial associate,Higher education,Married,House / apartment,-13958,-3021,1,0,0,0,Sales staff,4.0
5010706,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15862,-5061,1,0,1,0,Drivers,2.0
5010707,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15862,-5061,1,0,1,0,Drivers,2.0
5010708,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15862,-5061,1,0,1,0,Drivers,2.0
6153664,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15862,-5061,1,0,1,0,Drivers,2.0
5010709,M,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13828,-6004,1,1,1,0,Laborers,4.0
5010710,M,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13828,-6004,1,1,1,0,Laborers,4.0
5010711,M,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13828,-6004,1,1,1,0,Laborers,4.0
5010713,M,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13828,-6004,1,1,1,0,Laborers,4.0
5010715,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0
5010716,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0
5010717,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0
5010722,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0
5010724,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0
5010725,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0
5010726,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0
5010727,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0
5010728,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0
5010729,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0
5010730,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0
5010731,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0
6153708,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21396,-1013,1,0,0,1,High skill tech staff,2.0
5010734,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,1,1,0,0,Waiters/barmen staff,2.0
5010735,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,1,1,0,0,Waiters/barmen staff,2.0
5010737,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,1,1,0,0,Waiters/barmen staff,2.0
5010739,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,1,1,0,0,Waiters/barmen staff,2.0
5010740,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,1,1,0,0,Waiters/barmen staff,2.0
5010741,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,1,1,0,0,Waiters/barmen staff,2.0
5010742,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,1,1,0,0,Waiters/barmen staff,2.0
5010743,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,1,1,1,0,Core staff,2.0
5010745,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,1,1,1,0,Core staff,2.0
5010746,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,1,1,1,0,Core staff,2.0
5010747,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,1,1,1,0,Core staff,2.0
6153748,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-22014,-10236,1,1,1,0,Core staff,2.0
5010750,F,Y,Y,0,67500.0,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,1,0,1,0,,2.0
5010751,F,Y,Y,0,67500.0,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,1,0,1,0,,2.0
5010752,F,Y,Y,0,67500.0,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,1,0,1,0,,2.0
5010754,F,Y,Y,0,67500.0,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,1,0,1,0,,2.0
5010755,F,Y,Y,0,67500.0,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,1,0,1,0,,2.0
6153749,F,Y,Y,0,67500.0,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,1,0,1,0,,2.0
6153750,F,Y,Y,0,67500.0,Pensioner,Incomplete higher,Married,House / apartment,-21350,365243,1,0,1,0,,2.0
5010758,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22290,365243,1,0,0,0,,2.0
5010759,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22290,365243,1,0,0,0,,2.0
6153751,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22290,365243,1,0,0,0,,2.0
5010760,F,Y,Y,1,112500.0,Working,Higher education,Single / not married,House / apartment,-13896,-344,1,0,0,0,Cooking staff,2.0
5010761,F,Y,Y,1,112500.0,Working,Higher education,Single / not married,House / apartment,-13896,-344,1,0,0,0,Cooking staff,2.0
5010762,F,Y,Y,1,112500.0,Working,Higher education,Single / not married,House / apartment,-13896,-344,1,0,0,0,Cooking staff,2.0
5010763,F,Y,Y,1,112500.0,Working,Higher education,Single / not married,House / apartment,-13896,-344,1,0,0,0,Cooking staff,2.0
5010764,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1.0
5010765,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1.0
5010766,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1.0
5010767,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1.0
5010768,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1.0
5010769,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1.0
5010770,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1.0
5010771,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,1.0
5010772,F,N,N,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-15533,-3386,1,0,0,0,,2.0
5010773,F,N,Y,0,135000.0,Working,Higher education,Married,With parents,-14160,-4635,1,0,0,0,Sales staff,2.0
5010774,F,N,Y,0,135000.0,Working,Higher education,Married,With parents,-14160,-4635,1,0,0,0,Sales staff,2.0
5010775,F,N,Y,0,135000.0,Working,Higher education,Married,With parents,-14160,-4635,1,0,0,0,Sales staff,2.0
5010779,F,Y,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-14474,-2259,1,0,0,1,Core staff,3.0
5010781,F,Y,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-14474,-2259,1,0,0,1,Core staff,3.0
5010782,F,Y,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-14474,-2259,1,0,0,1,Core staff,3.0
5010783,F,N,Y,0,165150.0,Pensioner,Higher education,Married,House / apartment,-23372,365243,1,0,0,0,,2.0
6153765,F,N,Y,0,165150.0,Pensioner,Higher education,Married,House / apartment,-23372,365243,1,0,0,0,,2.0
5010785,M,N,N,0,337500.0,Working,Higher education,Married,House / apartment,-17004,-4574,1,0,0,1,Managers,2.0
5010786,M,N,N,0,337500.0,Working,Higher education,Married,House / apartment,-17004,-4574,1,0,0,1,Managers,2.0
5010787,M,N,N,0,337500.0,Working,Higher education,Married,House / apartment,-17004,-4574,1,0,0,1,Managers,2.0
6153766,M,N,N,0,337500.0,Working,Higher education,Married,House / apartment,-17004,-4574,1,0,0,1,Managers,2.0
6153767,M,N,N,0,337500.0,Working,Higher education,Married,House / apartment,-17004,-4574,1,0,0,1,Managers,2.0
5010789,F,N,Y,1,99000.0,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,1,0,0,0,Laborers,3.0
5010790,F,N,Y,1,99000.0,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,1,0,0,0,Laborers,3.0
5010791,F,N,Y,1,99000.0,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,1,0,0,0,Laborers,3.0
5010792,F,N,Y,1,99000.0,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,1,0,0,0,Laborers,3.0
5010793,F,N,Y,1,99000.0,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,1,0,0,0,Laborers,3.0
5010794,F,N,Y,1,99000.0,Working,Secondary / secondary special,Married,Municipal apartment,-11039,-2809,1,0,0,0,Laborers,3.0
5010795,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-13941,-5334,1,1,1,0,Medicine staff,2.0
5010796,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-13941,-5334,1,1,1,0,Medicine staff,2.0
5010797,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0
5010798,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0
5010799,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0
5010800,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0
5010801,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0
5010802,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0
5010803,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0
6153786,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0
5010804,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13833,-617,1,0,0,0,Accountants,3.0
5010805,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13833,-617,1,0,0,0,Accountants,3.0
5010806,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13833,-617,1,0,0,0,Accountants,3.0
5010807,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13833,-617,1,0,0,0,Accountants,3.0
5010808,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13833,-617,1,0,0,0,Accountants,3.0
5010809,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13833,-617,1,0,0,0,Accountants,3.0
5010810,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13833,-617,1,0,0,0,Accountants,3.0
5010811,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13833,-617,1,0,0,0,Accountants,3.0
5010812,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13833,-617,1,0,0,0,Accountants,3.0
5010813,F,N,Y,2,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,1,1,0,1,Sales staff,4.0
5010814,F,N,Y,2,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,1,1,0,1,Sales staff,4.0
5010815,F,N,Y,2,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,1,1,0,1,Sales staff,4.0
5010817,F,N,Y,2,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,1,1,0,1,Sales staff,4.0
5010818,F,N,Y,2,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,1,1,0,1,Sales staff,4.0
6153796,F,N,Y,2,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,1,1,0,1,Sales staff,4.0
5010819,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010820,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010821,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010822,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010823,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010824,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010825,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010826,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010827,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010828,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010829,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010830,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010831,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010832,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0
5010835,M,Y,Y,2,139500.0,Working,Secondary / secondary special,Married,House / apartment,-17281,-5578,1,1,0,0,Drivers,4.0
5010836,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18656,-2656,1,0,0,0,Laborers,2.0
5010837,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18656,-2656,1,0,0,0,Laborers,2.0
5010840,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11050,-921,1,0,0,0,Cleaning staff,3.0
5010841,F,Y,Y,0,112500.0,Pensioner,Higher education,Married,House / apartment,-22395,365243,1,0,0,0,,2.0
5010842,F,Y,Y,0,112500.0,Pensioner,Higher education,Married,House / apartment,-22395,365243,1,0,0,0,,2.0
