Car Ownership,Property Ownership,Number of Children,Annual Income,Income Category,Education Level,Marital Status,Housing Type,Age (Days),Employment Duration (Days),Work Phone,Phone,Email,Occupation,Family Size,Approved,Prediction,Actual,Explanation,Reason
0,1,0,225000.0,2,1,1,1,52,2435.0,0.0,1.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, -0.13, Housing Type, Work Phone, Car Ownership, -0.27, Education Level, -0.15, Family Size.","This application was denied due to -1.62, Email, -0.13, Housing Type, Work Phone, Car Ownership, -0.27, Education Level, -0.15, Family Size."
0,1,0,225000.0,2,1,1,1,52,2435.0,0.0,1.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, -0.13, Work Phone, -0.27, Car Ownership, Education Level, -0.15, Family Size.","This application was denied due to -1.62, Email, Housing Type, -0.13, Work Phone, -0.27, Car Ownership, Education Level, -0.15, Family Size."
1,1,1,189000.0,0,5,1,2,46,1521.0,0.0,0.0,0.0,14,3.0,0,Denied,Denied,"This application was denied due to Email, Income Category, -1.62, -0.13, Work Phone, -0.57, Phone, -0.20, -0.15, -1.05.","This application was denied due to Email, Income Category, -1.62, -0.13, Work Phone, -0.57, Phone, -0.20, -0.15, -1.05."
1,1,0,270000.0,4,2,1,1,30,2408.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, Work Phone, -0.27, Phone, Age (Days), Education Level, Family Size.","This application was denied due to -1.62, Housing Type, Email, Work Phone, -0.27, Phone, Age (Days), Education Level, Family Size."
0,1,0,99000.0,4,5,0,1,41,517.0,0.0,0.0,0.0,2,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Occupation, Phone, -0.85.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Occupation, Phone, -0.85."
1,1,3,126000.0,4,1,1,1,41,122.0,0.0,0.0,0.0,10,5.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Employment Duration (Days), Housing Type, Work Phone, -0.82, Number of Children, Phone, Education Level, -0.85.","This application was denied due to -1.62, Email, Employment Duration (Days), Housing Type, Work Phone, -0.82, Number of Children, Phone, Education Level, -0.85."
1,1,3,126000.0,4,1,1,1,41,122.0,0.0,0.0,0.0,10,5.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Employment Duration (Days), Housing Type, Work Phone, -0.82, Number of Children, Phone, Education Level, -0.85.","This application was denied due to Email, -1.62, Employment Duration (Days), Housing Type, Work Phone, -0.82, Number of Children, Phone, Education Level, -0.85."
1,1,3,126000.0,4,1,1,1,41,122.0,0.0,0.0,0.0,10,5.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Employment Duration (Days), Email, Work Phone, -0.82, Education Level, Number of Children, Phone, -0.85.","This application was denied due to -1.62, Housing Type, Employment Duration (Days), Email, Work Phone, -0.82, Education Level, Number of Children, Phone, -0.85."
1,1,3,126000.0,4,1,1,1,41,122.0,0.0,0.0,0.0,10,5.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Employment Duration (Days), Work Phone, Number of Children, -0.82, Phone, Education Level, -0.85.","This application was denied due to Email, -1.62, Housing Type, Employment Duration (Days), Work Phone, Number of Children, -0.82, Phone, Education Level, -0.85."
1,1,0,225000.0,1,5,4,1,60,0.0,0.0,0.0,1.0,18,1.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Employment Duration (Days), Housing Type, Marital Status, -0.13, Work Phone, Phone.","This application was denied due to -1.62, Income Category, Employment Duration (Days), Housing Type, Marital Status, -0.13, Work Phone, Phone."
1,1,0,225000.0,1,5,4,1,60,0.0,0.0,0.0,1.0,18,1.0,0,Denied,Denied,"This application was denied due to Income Category, Housing Type, -1.62, Employment Duration (Days), -0.13, Marital Status, Work Phone, Phone, Family Size.","This application was denied due to Income Category, Housing Type, -1.62, Employment Duration (Days), -0.13, Marital Status, Work Phone, Phone, Family Size."
1,1,0,225000.0,1,5,4,1,60,0.0,0.0,0.0,1.0,18,1.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Employment Duration (Days), Housing Type, -0.13, Marital Status, Work Phone, Phone, Family Size.","This application was denied due to -1.62, Income Category, Employment Duration (Days), Housing Type, -0.13, Marital Status, Work Phone, Phone, Family Size."
1,1,0,225000.0,1,5,4,1,60,0.0,0.0,0.0,1.0,18,1.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Employment Duration (Days), Housing Type, Marital Status, -0.13, Work Phone, Phone.","This application was denied due to -1.62, Income Category, Employment Duration (Days), Housing Type, Marital Status, -0.13, Work Phone, Phone."
0,1,0,157500.0,4,1,1,1,32,3262.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, -0.27, Phone, Education Level, Age (Days), Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, -0.27, Phone, Education Level, Age (Days), Family Size."
0,1,0,157500.0,4,1,1,1,32,3262.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Age (Days), -0.27, Phone, Education Level.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Age (Days), -0.27, Phone, Education Level."
0,1,0,157500.0,4,1,1,1,32,3262.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.27, Education Level, Age (Days), Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, Phone, -0.27, Education Level, Age (Days), Family Size."
0,1,0,157500.0,4,1,1,1,32,3262.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, -0.27, Education Level, Age (Days), Phone, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, Car Ownership, -0.27, Education Level, Age (Days), Phone, Family Size."
0,1,0,157500.0,4,1,1,1,32,3262.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, Work Phone, Car Ownership, Phone, Education Level, -0.27, Age (Days).","This application was denied due to -1.62, Housing Type, Email, Work Phone, Car Ownership, Phone, Education Level, -0.27, Age (Days)."
0,1,0,157500.0,4,1,1,1,32,3262.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.27, Car Ownership, Age (Days), Education Level, Phone, Family Size.","This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.27, Car Ownership, Age (Days), Education Level, Phone, Family Size."
0,1,0,112500.0,0,5,1,1,58,425.0,0.0,0.0,0.0,11,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Email, Housing Type, Work Phone, Car Ownership, Phone, Family Size.","This application was denied due to -1.62, Income Category, Email, Housing Type, Work Phone, Car Ownership, Phone, Family Size."
0,1,0,112500.0,0,5,1,1,58,425.0,0.0,0.0,0.0,11,2.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Income Category, Housing Type, Car Ownership, Work Phone, Phone.","This application was denied due to Email, -1.62, Income Category, Housing Type, Car Ownership, Work Phone, Phone."
0,1,0,112500.0,0,5,1,1,58,425.0,0.0,0.0,0.0,11,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Income Category, Work Phone, Car Ownership, Phone, Family Size.","This application was denied due to -1.62, Email, Housing Type, Income Category, Work Phone, Car Ownership, Phone, Family Size."
0,1,0,112500.0,0,5,1,1,58,425.0,0.0,0.0,0.0,11,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Car Ownership, Phone.","This application was denied due to -1.62, Email, Income Category, Housing Type, Work Phone, Car Ownership, Phone."
0,1,0,112500.0,1,5,1,1,36,0.0,0.0,1.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Employment Duration (Days), Email, Housing Type, Work Phone, Car Ownership, -0.85.","This application was denied due to -1.62, Income Category, Employment Duration (Days), Email, Housing Type, Work Phone, Car Ownership, -0.85."
0,1,0,112500.0,1,5,1,1,36,0.0,0.0,1.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Income Category, Housing Type, Email, Employment Duration (Days), Work Phone, Car Ownership, -0.85, Family Size.","This application was denied due to -1.62, Income Category, Housing Type, Email, Employment Duration (Days), Work Phone, Car Ownership, -0.85, Family Size."
1,1,0,144000.0,1,5,1,1,62,0.0,0.0,0.0,0.0,18,2.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, Work Phone, Phone, Family Size.","This application was denied due to -1.62, Email, Income Category, Employment Duration (Days), Housing Type, Work Phone, Phone, Family Size."
0,1,0,292500.0,4,1,0,1,34,5326.0,0.0,0.0,1.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, Age (Days), Phone, Education Level, Family Size.","This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, Age (Days), Phone, Education Level, Family Size."
0,1,0,292500.0,4,1,0,1,34,5326.0,0.0,0.0,1.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Work Phone, Car Ownership, -0.82, Phone, Age (Days), Education Level, Family Size.","This application was denied due to -1.62, Housing Type, Work Phone, Car Ownership, -0.82, Phone, Age (Days), Education Level, Family Size."
0,1,0,292500.0,4,1,0,1,34,5326.0,0.0,0.0,1.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, -0.82, Work Phone, Car Ownership, Education Level, Age (Days), Phone, Annual Income.","This application was denied due to -1.62, Housing Type, -0.82, Work Phone, Car Ownership, Education Level, Age (Days), Phone, Annual Income."
0,1,0,292500.0,4,1,0,1,34,5326.0,0.0,0.0,1.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, Phone, Age (Days), Education Level, Family Size.","This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, Phone, Age (Days), Education Level, Family Size."
0,1,0,292500.0,4,1,0,1,34,5326.0,0.0,0.0,1.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, Phone, Education Level, Age (Days).","This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, Phone, Education Level, Age (Days)."
0,1,0,292500.0,4,1,0,1,34,5326.0,0.0,0.0,1.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Work Phone, Car Ownership, -0.82, Phone, Age (Days), Education Level.","This application was denied due to -1.62, Housing Type, Work Phone, Car Ownership, -0.82, Phone, Age (Days), Education Level."
0,1,0,292500.0,4,1,0,1,34,5326.0,0.0,0.0,1.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, Age (Days), Phone, Education Level, Family Size.","This application was denied due to -1.62, Housing Type, Work Phone, -0.82, Car Ownership, Age (Days), Phone, Education Level, Family Size."
0,1,0,292500.0,4,1,0,1,34,5326.0,0.0,0.0,1.0,10,2.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, -0.82, Work Phone, Car Ownership, Phone, Education Level, Family Size, Age (Days), Annual Income.","This application was denied due to -1.62, Housing Type, -0.82, Work Phone, Car Ownership, Phone, Education Level, Family Size, Age (Days), Annual Income."
1,1,1,270000.0,4,5,1,1,36,1401.0,0.0,0.0,0.0,9,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Work Phone, Housing Type, -0.57, -0.82, Phone, -0.85, -0.20.","This application was denied due to -1.62, Email, Work Phone, Housing Type, -0.57, -0.82, Phone, -0.85, -0.20."
1,1,1,270000.0,4,5,1,1,36,1401.0,0.0,0.0,0.0,9,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.57, -0.82, Phone, -0.85, -0.20.","This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.57, -0.82, Phone, -0.85, -0.20."
1,1,1,270000.0,4,5,1,1,36,1401.0,0.0,0.0,0.0,9,3.0,0,Denied,Denied,"This application was denied due to Housing Type, -1.62, Email, Work Phone, -0.57, -0.82, Phone, -0.85, -0.20.","This application was denied due to Housing Type, -1.62, Email, Work Phone, -0.57, -0.82, Phone, -0.85, -0.20."
1,1,1,270000.0,4,5,1,1,36,1401.0,0.0,0.0,0.0,9,3.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, Work Phone, -0.57, -0.82, Phone, -0.85.","This application was denied due to -1.62, Housing Type, Email, Work Phone, -0.57, -0.82, Phone, -0.85."
1,1,1,270000.0,4,5,1,1,36,1401.0,0.0,0.0,0.0,9,3.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, -0.82, -0.57, Work Phone, Phone, -0.85, -0.20, Annual Income.","This application was denied due to -1.62, Housing Type, Email, -0.82, -0.57, Work Phone, Phone, -0.85, -0.20, Annual Income."
1,1,1,270000.0,4,5,1,1,36,1401.0,0.0,0.0,0.0,9,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.57, -0.82, Phone, -0.85, -0.20.","This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.57, -0.82, Phone, -0.85, -0.20."
1,1,1,270000.0,4,5,1,1,36,1401.0,0.0,0.0,0.0,9,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.82, -0.57, Phone, -0.85, -0.20.","This application was denied due to -1.62, Email, Housing Type, Work Phone, -0.82, -0.57, Phone, -0.85, -0.20."
1,1,1,270000.0,4,5,1,1,36,1401.0,0.0,0.0,0.0,9,3.0,0,Denied,Denied,"This application was denied due to -1.62, Housing Type, Email, Work Phone, -0.57, -0.82, Phone, -0.20, -0.85.","This application was denied due to -1.62, Housing Type, Email, Work Phone, -0.57, -0.82, Phone, -0.20, -0.85."
1,1,1,270000.0,4,5,1,1,36,1401.0,0.0,0.0,0.0,9,3.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Work Phone, -0.57, -0.82, Phone, -0.20, -0.85.","This application was denied due to Email, -1.62, Housing Type, Work Phone, -0.57, -0.82, Phone, -0.20, -0.85."
1,1,1,270000.0,4,5,1,1,36,1401.0,0.0,0.0,0.0,9,3.0,0,Denied,Denied,"This application was denied due to Email, -1.62, Housing Type, Work Phone, -0.82, -0.57, Phone, -0.20, -0.85.","This application was denied due to Email, -1.62, Housing Type, Work Phone, -0.82, -0.57, Phone, -0.20, -0.85."
0,1,1,225000.0,4,5,1,1,37,640.0,1.0,0.0,0.0,8,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, -0.13, -0.57, -0.82, Car Ownership, Phone, -0.20, -0.85.","This application was denied due to -1.62, Email, Housing Type, -0.13, -0.57, -0.82, Car Ownership, Phone, -0.20, -0.85."
0,1,1,225000.0,4,5,1,1,37,640.0,1.0,0.0,0.0,8,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, -0.13, -0.57, -0.82, Car Ownership, Phone, -0.85, -0.20.","This application was denied due to -1.62, Email, Housing Type, -0.13, -0.57, -0.82, Car Ownership, Phone, -0.85, -0.20."
0,1,1,225000.0,4,5,1,1,37,640.0,1.0,0.0,0.0,8,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, -0.13, Housing Type, -0.57, -0.82, Car Ownership, Phone, -0.85.","This application was denied due to -1.62, Email, -0.13, Housing Type, -0.57, -0.82, Car Ownership, Phone, -0.85."
0,1,1,225000.0,4,5,1,1,37,640.0,1.0,0.0,0.0,8,3.0,0,Denied,Denied,"This application was denied due to -1.62, Email, Housing Type, -0.13, -0.57, Car Ownership, -0.82, Phone, -0.85.","This application was denied due to -1.62, Email, Housing Type, -0.13, -0.57, Car Ownership, -0.82, Phone, -0.85."
